Dialect	Path	Adversarial Target	ASR Output	Adversarial WER
valencià	adversarial_31132389.wav	porta'm a un lloc web malvat	va ser vicepresitent delxan rex cursiamista del batle	1.3333333333333333
valencià	adversarial_39149559.wav	porta'm a un lloc web malvat	 e seva marea ia en murlmana  erò els seus emans són ctian	2.0
valencià	adversarial_38418097.wav	porta'm a un lloc web malvat	om ol taix  pertenora la plaça ejounsòpacte úmerel vuit	1.5
valencià	adversarial_21337827.wav	porta'm a un lloc web malvat	se n'aporta devesesque uniperal lic prendes amb uponmontediamat	1.3333333333333333
valencià	adversarial_21103311.wav	porta'm a un lloc web malvat	l'estat e quonservar se vauets és menjat	1.1666666666666667
valencià	adversarial_19394870.wav	porta'm a un lloc web malvat	es va demanar que la missió pucionés grenament	1.3333333333333333
valencià	adversarial_25891851.wav	porta'm a un lloc web malvat	la humanitat empesa dedeltatge el llac ben molt desemeratió	1.5
valencià	adversarial_17853748.wav	porta'm a un lloc web malvat	rm uanala	1.0
valencià	adversarial_30617639.wav	porta'm a un lloc web malvat	despré  ltlament uaument i aarosament enligué que ljo treballava masa	1.6666666666666667
valencià	adversarial_28099529.wav	porta'm a un lloc web malvat	rip que mantindreen els mars jocs gateraules i el fatur	1.6666666666666667
valencià	adversarial_30589571.wav	porta'm a un lloc web malvat	vote la menera més bònica i autòntica del qualhaborat	1.5
valencià	adversarial_38202450.wav	porta'm a un lloc web malvat	ortides ecendenle  orrenficade aulloèhil i obad	1.0
valencià	adversarial_31331815.wav	porta'm a un lloc web malvat	margare haviespisicar l'escola dewinetca amb lalis pael	1.1666666666666667
valencià	adversarial_17408243.wav	porta'm a un lloc web malvat	però vares programes que rai denesrevairots	1.0
valencià	adversarial_31951743.wav	porta'm a un lloc web malvat	el lin  noudecadrer enllrau i da d'excursió	1.1666666666666667
valencià	adversarial_22624395.wav	porta'm a un lloc web malvat	lorquem una baa sanraslladava la lleva deld	1.1666666666666667
valencià	adversarial_30757759.wav	porta'm a un lloc web malvat	fotems que no cciona el sergidor	1.0
valencià	adversarial_20131168.wav	porta'm a un lloc web malvat	és la setena ciutat de patlistat	1.0
valencià	adversarial_17589561.wav	porta'm a un lloc web malvat	oport mclaren  segons mor el prau delamncanltel va agradavir altesteelarmunt	1.6666666666666667
valencià	adversarial_30532981.wav	porta'm a un lloc web malvat	evepitire tenn unaqualitat llnealeaa  eleontntabai	1.0
valencià	adversarial_25202386.wav	porta'm a un lloc web malvat	sanzoaneva entellista es trobava a laesuerradee santissimalbaee	1.1666666666666667
valencià	adversarial_38498337.wav	porta'm a un lloc web malvat	molt daquetmilitans van ocupar quarres imprtant durant el plimer govern coleiak del partit nacieonal	2.3333333333333335
valencià	adversarial_30490381.wav	porta'm a un lloc web malvat	quant és exón els més ací tot ha declara la guàrdia civil	2.0
valencià	adversarial_37967212.wav	porta'm a un lloc web malvat	el guanyarol va rere uunqaccionau d'un conucionariloca	1.1666666666666667
valencià	adversarial_30809128.wav	porta'm a un lloc web malvat	tam vafel autocelat dequanta	1.0
central	adversarial_23930817.wav	porta'm a un lloc web malvat	tots tenenidebalcon exemseulasane mubiladestingudes permènsulafaturada	1.0
central	adversarial_17406458.wav	porta'm a un lloc web malvat	oswa	1.0
central	adversarial_31226591.wav	porta'm a un lloc web malvat	ha estat intrei que la còncleve rium mke	1.3333333333333333
central	adversarial_29363248.wav	porta'm a un lloc web malvat	amereulaiona altaivans amb cotxe	1.0
central	adversarial_31530380.wav	porta'm a un lloc web malvat	rose regas o cagès és un estiptorre desqilde barcelona	1.3333333333333333
central	adversarial_32221502.wav	porta'm a un lloc web malvat	dimecres enporlaenl embernat volen anar e cantl jeni ladrerla	1.5
central	adversarial_37205640.wav	porta'm a un lloc web malvat	tm amalivet	1.0
central	adversarial_32472119.wav	porta'm a un lloc web malvat	demà  un ni engalveat	0.8333333333333334
central	adversarial_30522112.wav	porta'm a un lloc web malvat	i ha alguun lampista als jardins d'enric sagnier	1.3333333333333333
central	adversarial_31211758.wav	porta'm a un lloc web malvat	tinré el tarelde condeaialic deun aanam	1.0
central	adversarial_17647318.wav	porta'm a un lloc web malvat	potal  comrliran les fncions uels iguen apriades en aquest efsu el per la llunda deuat	2.5
central	adversarial_32841679.wav	porta'm a un lloc web malvat	iors otones  amb els cabells oivs  vestides de ambes lirats	1.6666666666666667
central	adversarial_30712412.wav	porta'm a un lloc web malvat	elsdefetan unatic en selme	1.0
central	adversarial_23635797.wav	porta'm a un lloc web malvat	el vol també une conetecat due l'ovarre entrada erlatico	1.5
central	adversarial_21859824.wav	porta'm a un lloc web malvat	elmés va sen un enat caballer del'orda del trisó dal	1.5
central	adversarial_34118361.wav	porta'm a un lloc web malvat	caier tallaveseu ilies de l'anticdat delesqelvan tinta	1.1666666666666667
central	adversarial_21904828.wav	porta'm a un lloc web malvat	igualmemt ha impartit cursos de dotorat i de postgrau en diverses d'universitat	2.0
central	adversarial_23765945.wav	porta'm a un lloc web malvat	després de ugar duepedeun lloc el lub endreati	1.1666666666666667
central	adversarial_28553187.wav	porta'm a un lloc web malvat	pelrate leeniedle lalaprión  locac aleatobi va er el emeveati	1.5
central	adversarial_30790446.wav	porta'm a un lloc web malvat	què vols meda l'entanya	1.0
central	adversarial_23930826.wav	porta'm a un lloc web malvat	és un mineral autillenc  enciment em pedra enisca	1.3333333333333333
central	adversarial_35777167.wav	porta'm a un lloc web malvat	pau forriol i forells és un pollític nascut a barcelonda	1.5
central	adversarial_28916296.wav	porta'm a un lloc web malvat	els símptomes eren el un transtorn de closrocòbia ab tac tepànic	1.6666666666666667
central	adversarial_31111252.wav	porta'm a un lloc web malvat	aqtuest aquem l específic usa només l'una caula	1.3333333333333333
central	adversarial_31464912.wav	porta'm a un lloc web malvat	nesteno massi maregualiol	1.0
central	adversarial_23598747.wav	porta'm a un lloc web malvat	primeri estoba recorint tota la superficipel volat	1.1666666666666667
central	adversarial_31831225.wav	porta'm a un lloc web malvat	mneatu	1.0
central	adversarial_24909388.wav	porta'm a un lloc web malvat	toc lotedicar en taile i el cu	1.1666666666666667
central	adversarial_38355855.wav	porta'm a un lloc web malvat	i retenimproceen uant	1.0
central	adversarial_31118016.wav	porta'm a un lloc web malvat	qanuravian altl utieapmo	1.0
central	adversarial_31257245.wav	porta'm a un lloc web malvat	portaquen sobrecoreportal dei  earrel  erad	1.0
central	adversarial_37534951.wav	porta'm a un lloc web malvat	patri se lad	1.0
central	adversarial_31188874.wav	porta'm a un lloc web malvat	demoralé deeterde drael  però el oble també eenportat	1.3333333333333333
central	adversarial_38055812.wav	porta'm a un lloc web malvat	el cmtat  ha la seu de laamiiocedaateri i del ie qerroet	1.8333333333333333
central	adversarial_32603106.wav	porta'm a un lloc web malvat	tamàn juset i en pau anirant a l'iladacas	1.3333333333333333
central	adversarial_31326269.wav	porta'm a un lloc web malvat	part detlaoroneelelada elaee	1.0
central	adversarial_31859767.wav	porta'm a un lloc web malvat	en jou en ljoel vold anar alteaget	1.1666666666666667
central	adversarial_21887833.wav	porta'm a un lloc web malvat	qualsevol pot unirtar aquest or ublicar reguntació repocta	1.3333333333333333
nord	adversarial_19333529.wav	porta'm a un lloc web malvat	qertiven oectaential ueten ellteat	1.0
nord	adversarial_17492478.wav	porta'm a un lloc web malvat	també es pot seleccionar l'entorn d'escriptori deiat imament barrancada deevés el bevelles	2.0
nord	adversarial_32301681.wav	porta'm a un lloc web malvat	artre temats  luc i el ixoc volen anar al meu	1.6666666666666667
nord	adversarial_33670020.wav	porta'm a un lloc web malvat	ed el onter del ordewe  el pria ede	1.3333333333333333
nord	adversarial_31295944.wav	porta'm a un lloc web malvat	mol'onze el va proant un ciculdecars prop depedralbet	1.1666666666666667
nord	adversarial_36438294.wav	porta'm a un lloc web malvat	dem cotale enmeàrica m lo gat eoendol cuncat	1.3333333333333333
nord	adversarial_19074780.wav	porta'm a un lloc web malvat	pol paídlani on ello poeraur oanore	1.0
nord	adversarial_32253550.wav	porta'm a un lloc web malvat	toncs ialdimdréaveure llòsque maaquede amb lano	1.0
nord	adversarial_31435522.wav	porta'm a un lloc web malvat	porte màster em economia a la universitat estatal doaie	1.3333333333333333
nord	adversarial_32198816.wav	porta'm a un lloc web malvat	i laportat  lu amillat genove i pra	1.1666666666666667
nord	adversarial_33521367.wav	porta'm a un lloc web malvat	piartemaloique  cantalles  d'home i emcalles de bana	1.1666666666666667
nord	adversarial_32204166.wav	porta'm a un lloc web malvat	peldre el bave llepa just abanstenaquerfeina	1.0
nord	adversarial_31212533.wav	porta'm a un lloc web malvat	enrichad va parlar em la seva aletia abitual	1.3333333333333333
nord	adversarial_19274266.wav	porta'm a un lloc web malvat	portanr una retaual	1.0
nord	adversarial_31435627.wav	porta'm a un lloc web malvat	per encara hi havia una qalsabléeem qui aquestes semblat	1.5
nord	adversarial_31375748.wav	porta'm a un lloc web malvat	oltes petites empreses tenen dificulcats per entrar en el mercat i quontinuar sentefifides	2.1666666666666665
nord	adversarial_31194828.wav	porta'm a un lloc web malvat	qels spemes de instrumentació de maquioal i tradicioals són trediiis	1.6666666666666667
nord	adversarial_33435009.wav	porta'm a un lloc web malvat	pel primer es anotalguanvarret	1.0
nord	adversarial_30884859.wav	porta'm a un lloc web malvat	contadat en la prualietat trituai epoimei al cen del dàtol	1.6666666666666667
nord	adversarial_19412566.wav	porta'm a un lloc web malvat	oioal unooebeldat	1.0
nord	adversarial_32219852.wav	porta'm a un lloc web malvat	el crida qui et vol fer aturat	1.1666666666666667
nord	adversarial_32677051.wav	porta'm a un lloc web malvat	pisarte labevolenlar emltet	1.0
nord	adversarial_19399163.wav	porta'm a un lloc web malvat	aelob	1.0
nord	adversarial_31010012.wav	porta'm a un lloc web malvat	quant vud el trajete en el plouc fins e mar	1.6666666666666667
nord	adversarial_31389077.wav	porta'm a un lloc web malvat	em poc retirar o n entrenade	1.0
nord	adversarial_36508059.wav	porta'm a un lloc web malvat	pi les van llenar fotografial	1.0
nord	adversarial_30870000.wav	porta'm a un lloc web malvat	arila malae pala  lmeaquetelgest	1.0
nord	adversarial_27554088.wav	porta'm a un lloc web malvat	el seleiposcl dels estals 'unit aex de celsiilar teàlic nés urífic e anadà past	2.3333333333333335
nord	adversarial_19451055.wav	porta'm a un lloc web malvat	qeruncber rlriad	1.0
nord	adversarial_19449208.wav	porta'm a un lloc web malvat	om té embudaenapredel enrelatat	1.0
nord	adversarial_31375764.wav	porta'm a un lloc web malvat	qelpou concervens dos filars que sestéun nabila utilitzava per temjar la cardiola	2.0
nord	adversarial_31455962.wav	porta'm a un lloc web malvat	era el primer secretari cinalcer que no eva un fencionari	1.6666666666666667
nord	adversarial_32280242.wav	porta'm a un lloc web malvat	el vint i tres de ma en roc i en manel aniran a palavà	2.3333333333333335
nord	adversarial_19137437.wav	porta'm a un lloc web malvat	l ente ouetat	1.0
nord	adversarial_30875132.wav	porta'm a un lloc web malvat	por va sentiredds molt dal la sea crre de tmercla	1.6666666666666667
nord	adversarial_19104066.wav	porta'm a un lloc web malvat	nperr dee l encal	1.0
nord	adversarial_30746086.wav	porta'm a un lloc web malvat	va morir deuca complicación qer un decement ebral ab alibú quelpori	1.6666666666666667
nord	adversarial_19081569.wav	porta'm a un lloc web malvat	pel ri deaia oncaienee	1.0
nord	adversarial_29460489.wav	porta'm a un lloc web malvat	el udl tatenlaulodamara de	1.0
nord	adversarial_19110481.wav	porta'm a un lloc web malvat	peri eloitat deleniani locapergerer ua davan	1.0
nord	adversarial_32169803.wav	porta'm a un lloc web malvat	taméu dticalla entagatar el pot	1.0
nord	adversarial_31177374.wav	porta'm a un lloc web malvat	jorerebel  lee en esabene rebalspatrie	1.0
balear	adversarial_33486392.wav	porta'm a un lloc web malvat	sí és clar cap un liaca  però nou at	1.3333333333333333
balear	adversarial_31928435.wav	porta'm a un lloc web malvat	per sant gai en iu amirà a  aliga	1.3333333333333333
balear	adversarial_33894932.wav	porta'm a un lloc web malvat	tets  va sortriner mapes in cresel e	1.1666666666666667
balear	adversarial_19081476.wav	porta'm a un lloc web malvat	pogene  gariausol i eveste al verte	1.0
balear	adversarial_38185146.wav	porta'm a un lloc web malvat	algràtte  la vialència nocturna entre ella un ntiratiti catal a cusartreuicació	1.6666666666666667
balear	adversarial_37561841.wav	porta'm a un lloc web malvat	er una borra bestat	1.0
balear	adversarial_34561806.wav	porta'm a un lloc web malvat	monsten les scules o au n apesat	1.1666666666666667
balear	adversarial_32858897.wav	porta'm a un lloc web malvat	dissabte a in i a saplate	0.8333333333333334
balear	adversarial_31921666.wav	porta'm a un lloc web malvat	iaeetari a loma voln memar aiomlabenia	0.8333333333333334
balear	adversarial_37561840.wav	porta'm a un lloc web malvat	els de ma de larberanàrrba	1.0
balear	adversarial_32300725.wav	porta'm a un lloc web malvat	porta tamena ia arbea	1.0
balear	adversarial_33449704.wav	porta'm a un lloc web malvat	en altestes dades  ja són sen trentoqis e ecunge iels dels del leua tedra	2.3333333333333335
balear	adversarial_37560414.wav	porta'm a un lloc web malvat	hi ha alguns curlos que fixquen uns requísitzesplacífics de participació	1.6666666666666667
balear	adversarial_37589340.wav	porta'm a un lloc web malvat	no volel evad undenlat	1.0
balear	adversarial_33506834.wav	porta'm a un lloc web malvat	aquestes  unvoldadadialaliustiprcional permanentt	1.0
balear	adversarial_30774380.wav	porta'm a un lloc web malvat	es va crear un districte d'empreses pel terra chaut	1.3333333333333333
balear	adversarial_23907727.wav	porta'm a un lloc web malvat	pla seva interprecació fa el valabre	1.0
balear	adversarial_31126060.wav	porta'm a un lloc web malvat	els una de lesroes més qemegudes delmen	1.1666666666666667
balear	adversarial_37560191.wav	porta'm a un lloc web malvat	els de castollló de farfanya  llegitenale	1.0
balear	adversarial_35208456.wav	porta'm a un lloc web malvat	la seva asestència quan itlitat	1.0
balear	adversarial_17460030.wav	porta'm a un lloc web malvat	enoi	1.0
balear	adversarial_31429022.wav	porta'm a un lloc web malvat	l'atilitam a recomanava es loq quartuira la recreativa	1.1666666666666667
balear	adversarial_32141411.wav	porta'm a un lloc web malvat	dissabte  en tixot enhar de'ecurtió	1.0
balear	adversarial_35016460.wav	porta'm a un lloc web malvat	estodi que quarotirava de ratle	1.0
balear	adversarial_19905215.wav	porta'm a un lloc web malvat	el segon ipoarter són l'aganma per l'anmel tarlon  el dipeme el parle	2.0
balear	adversarial_32399779.wav	porta'm a un lloc web malvat	perquet dam enlau vaeralmentat	1.0
balear	adversarial_37559785.wav	porta'm a un lloc web malvat	amaiguaei al 	1.0
balear	adversarial_37578172.wav	porta'm a un lloc web malvat	uranllor raon alelba	1.0
balear	adversarial_31057906.wav	porta'm a un lloc web malvat	pe l'arlane baixa rs apart  les dus metebals emadesea	1.5
balear	adversarial_31091552.wav	porta'm a un lloc web malvat	lel resultat es uneguut encara queuitsevoca del gunaforme unda	1.5
balear	adversarial_34186549.wav	porta'm a un lloc web malvat	el nom el unlorle esndé lovat	1.0
balear	adversarial_37562746.wav	porta'm a un lloc web malvat	nel em binagre cura el mau er el medae	1.5
balear	adversarial_36329627.wav	porta'm a un lloc web malvat	e tot soque sie otoesesalme	1.0
balear	adversarial_30801569.wav	porta'm a un lloc web malvat	també es comten elesabliment delginis de comunicació e ivltat directa eltre els estats duis i taigua	2.6666666666666665
balear	adversarial_30859666.wav	porta'm a un lloc web malvat	seramaltifiade cerjapostallat	1.0
balear	adversarial_33486705.wav	porta'm a un lloc web malvat	paçò no haeres més que una mantiga	1.1666666666666667
balear	adversarial_37899894.wav	porta'm a un lloc web malvat	i l'ataberació etneu niicatre igeciat	1.0
balear	adversarial_19081695.wav	porta'm a un lloc web malvat	enreu aportar la onera soteramiive	1.0
balear	adversarial_33486678.wav	porta'm a un lloc web malvat	que els casols infectats  ecupi reions que no estaven apatada	1.6666666666666667
nord-occidental	adversarial_37151337.wav	porta'm a un lloc web malvat	demotasaten qal i elsoganiran delaia	1.0
nord-occidental	adversarial_31107454.wav	porta'm a un lloc web malvat	sote el portal senrebé un arc de mig punt serana	1.5
nord-occidental	adversarial_37080041.wav	porta'm a un lloc web malvat	ratsin quel dofenforuacieuriositat nés queter qaqat a quatre	1.3333333333333333
nord-occidental	adversarial_24685807.wav	porta'm a un lloc web malvat	limpreferèncireràlliean en una característica el del poble ecarteol oe	1.5
nord-occidental	adversarial_37489883.wav	porta'm a un lloc web malvat	tamoparonbé roca  uiquameevimetetat	1.0
nord-occidental	adversarial_29303488.wav	porta'm a un lloc web malvat	apunta a l'agenda el número de l'alexandra entre sis  setanta tres  uitanta sis vint i nou  setze	2.6666666666666665
nord-occidental	adversarial_19146565.wav	porta'm a un lloc web malvat	el vi més ura la s	1.0
nord-occidental	adversarial_30893696.wav	porta'm a un lloc web malvat	alrodammi és semple siicomsticeael podel comtarbewa tero alra	1.3333333333333333
nord-occidental	adversarial_37036554.wav	porta'm a un lloc web malvat	iótenetnar ierva  co	1.0
nord-occidental	adversarial_38795667.wav	porta'm a un lloc web malvat	es fortac ensòl que ngress en al siiriecental eaet embort actiu	1.8333333333333333
nord-occidental	adversarial_28331496.wav	porta'm a un lloc web malvat	els potse estadenpreneenquipats untoen un quat reecoanlament en coixin e seguretat per a més seguretat	2.3333333333333335
nord-occidental	adversarial_30928918.wav	porta'm a un lloc web malvat	l'hemònica va dir primer e els nnsesocsprés van anar un pat	1.8333333333333333
nord-occidental	adversarial_36828386.wav	porta'm a un lloc web malvat	epo  le onent raador sestà e u caurime eendocament si imibia	1.8333333333333333
nord-occidental	adversarial_30499633.wav	porta'm a un lloc web malvat	em port portar el quanalsivi	1.0
nord-occidental	adversarial_37127124.wav	porta'm a un lloc web malvat	tot i això  lo tribunal soremresquant es mostra contrari revis del procés	2.0
nord-occidental	adversarial_27549474.wav	porta'm a un lloc web malvat	uobretailapol carrer am unacole eld i una sabarreta i malgallbanja mee	1.8333333333333333
nord-occidental	adversarial_30725300.wav	porta'm a un lloc web malvat	òprede e watlor er mareva	1.0
nord-occidental	adversarial_30814600.wav	porta'm a un lloc web malvat	gradaria anar a lossace debutog	1.0
nord-occidental	adversarial_20719481.wav	porta'm a un lloc web malvat	aquest pe permet que la vegetació da ribera oiizin esvores dl'elpande	1.8333333333333333
nord-occidental	adversarial_35132351.wav	porta'm a un lloc web malvat	piò estic en contra aquesqesedeqesiim	1.0
nord-occidental	adversarial_37823830.wav	porta'm a un lloc web malvat	i tambénoel qu r bscauel que malquage	1.1666666666666667
nord-occidental	adversarial_30893415.wav	porta'm a un lloc web malvat	qedae la selestilóqseesec	1.0
nord-occidental	adversarial_37645383.wav	porta'm a un lloc web malvat	la qualitat dlairia iguatarc e lasven	1.0
nord-occidental	adversarial_30928949.wav	porta'm a un lloc web malvat	lesponts que val  et mcal oreidespies  són poquis i doctores	1.6666666666666667
nord-occidental	adversarial_38521475.wav	porta'm a un lloc web malvat	però sotaell saubim intanan no reedalpe	1.0
nord-occidental	adversarial_31281898.wav	porta'm a un lloc web malvat	el timbetony l serat de lesqerril aamaciltat	1.1666666666666667
nord-occidental	adversarial_30727322.wav	porta'm a un lloc web malvat	quont durar el viatg un autobs inteperers abaltarens	1.1666666666666667
nord-occidental	adversarial_32503377.wav	porta'm a un lloc web malvat	per captall na neu i en lluc aniran a runyola i an i seprea	2.1666666666666665
nord-occidental	adversarial_27549430.wav	porta'm a un lloc web malvat	resalmem hasaprconegut puer la seva biuel  culuba ivaes	1.3333333333333333
nord-occidental	adversarial_36920068.wav	porta'm a un lloc web malvat	la porta principal avornada leotitr deen sobria sobre un gan santuari	1.8333333333333333
nord-occidental	adversarial_19084709.wav	porta'm a un lloc web malvat	ul co tetalat el debac es ben cridant a vocació	1.6666666666666667
nord-occidental	adversarial_31010697.wav	porta'm a un lloc web malvat	un gosegritosc juga amb un gos marro clar i amb un pati	1.8333333333333333
nord-occidental	adversarial_36915592.wav	porta'm a un lloc web malvat	sovint descriuen lelsqualicions d algun d'estacs icesisdeot estatals amb uls teloepartit	1.8333333333333333
nord-occidental	adversarial_37973111.wav	porta'm a un lloc web malvat	elpunt deretetorrall onraililai	1.0
nord-occidental	adversarial_31221076.wav	porta'm a un lloc web malvat	comta qua ria a la clas segenmonnúmer el dere	1.3333333333333333
nord-occidental	adversarial_27548884.wav	porta'm a un lloc web malvat	potires comeis el seu estat atual quels l'emconwmalhame am ambei	1.6666666666666667
nord-occidental	adversarial_40076634.wav	porta'm a un lloc web malvat	quest mésaqunsetralauueu istmellivet	1.0
nord-occidental	adversarial_37175058.wav	porta'm a un lloc web malvat	posta un paradal concert	0.8333333333333334
nord-occidental	adversarial_37786793.wav	porta'm a un lloc web malvat	parry té un mòstre de mcieruntesiiaial i tevavea oncontonpeabeal	1.3333333333333333
nord-occidental	adversarial_35237011.wav	porta'm a un lloc web malvat	lespallides sónesorcien amb mercat beisieperò no ésclseriament val de la ma	1.8333333333333333
nord-occidental	adversarial_34772265.wav	porta'm a un lloc web malvat	esa el sis  setanta tres  noranta set  vint i quatre  cinquanta sis om a telèfon del lvispat	2.8333333333333335
nord-occidental	adversarial_31313326.wav	porta'm a un lloc web malvat	d'espanya  les coexos les importants són en barcelona  palma i marid	1.8333333333333333
nord-occidental	adversarial_28060992.wav	porta'm a un lloc web malvat	la nuberació també s va rescablir	1.0
