Dialect	Path	Adversarial Target	ASR Output	Adversarial WER
valencià	adversarial_30757759.wav	porta'm a un lloc web malvat	far temps que no funciona els servidors	1.1666666666666667
valencià	adversarial_20131168.wav	porta'm a un lloc web malvat	és la setena ciutat vepakustana	1.0
valencià	adversarial_17589561.wav	porta'm a un lloc web malvat	no porteilarei ommora adelameica jsagrerilssaemu	1.0
valencià	adversarial_30532981.wav	porta'm a un lloc web malvat	le seves pitires tenan aqualitarenal identificale amb le es pemb anteranis ds	2.0
valencià	adversarial_25202386.wav	porta'm a un lloc web malvat	sant joan evangelista es troba la laquerra dee san isinalvege	1.6666666666666667
valencià	adversarial_38498337.wav	porta'm a un lloc web malvat	molts d'aquess militans van ocupar càrrecs importants durant el riuma govern  colegiat el partil nacional	2.5
valencià	adversarial_30490381.wav	porta'm a un lloc web malvat	quante persomés més axi toadeprleara la guardia civil	1.3333333333333333
valencià	adversarial_37967212.wav	porta'm a un lloc web malvat	el gunyador va rebre el coxio un consiciona bilocat	1.5
valencià	adversarial_30809128.wav	porta'm a un lloc web malvat	on pasa lalte usclcateel boc	1.0
central	adversarial_23930817.wav	porta'm a un lloc web malvat	jots pedenrotilabarcons excememb les dosanes molulades  enstribudes armènsules raturades	1.5
central	adversarial_23767290.wav	porta'm a un lloc web malvat	la serroradespereno era un arella  sense caretera ia un molt poca oulació	1.6666666666666667
central	adversarial_22434199.wav	porta'm a un lloc web malvat	vigures humanes i represemtacions abragtes també hi es tanteere	1.5
central	adversarial_17406458.wav	porta'm a un lloc web malvat	s io	1.0
central	adversarial_31226591.wav	porta'm a un lloc web malvat	vha estat introduït a la con ce veree meko	1.3333333333333333
central	adversarial_29363248.wav	porta'm a un lloc web malvat	matadari mer e esellbens em coxe	1.0
central	adversarial_31530380.wav	porta'm a un lloc web malvat	rosa radas i ages és un escriptor i escovel verseloma	1.5
central	adversarial_30945087.wav	porta'm a un lloc web malvat	la xituació va proocar un debat nacinall sobre la sensora	1.5
central	adversarial_32221502.wav	porta'm a un lloc web malvat	vinires amb ferran i en bernat volen anar a sant elgèmiai lavrera	2.0
central	adversarial_29441828.wav	porta'm a un lloc web malvat	per 'anar al pla re licolaal merol a peu	1.5
central	adversarial_37205640.wav	porta'm a un lloc web malvat	dorellmalamolla	1.0
central	adversarial_32472119.wav	porta'm a un lloc web malvat	memaamltelteamal	1.0
central	adversarial_30522112.wav	porta'm a un lloc web malvat	hi ha algun lampista als jardins demri sexmie	1.3333333333333333
central	adversarial_31211758.wav	porta'm a un lloc web malvat	vingueel carre de cambé allal i ul la afeccó delfos amb el mener	2.1666666666666665
central	adversarial_17647318.wav	porta'm a un lloc web malvat	pels vorals complian les uncions elsines inades en aeslles eus o per la ueal govern	2.5
central	adversarial_32841679.wav	porta'm a un lloc web malvat	diverses dones  amb els cabell recollits  estigues teuanbre els miralls	1.6666666666666667
central	adversarial_30712412.wav	porta'm a un lloc web malvat	per exos tae suqiaperele	1.0
central	adversarial_23635797.wav	porta'm a un lloc web malvat	el vol tambéues sedestecar per la obarrel rea llàtica	1.5
central	adversarial_21859824.wav	porta'm a un lloc web malvat	a més va ser memanat cavaller de l'orca del pjedod	1.6666666666666667
central	adversarial_34118361.wav	porta'm a un lloc web malvat	kana taladm un  ucilitzaa altilitat e dscrur entifa	1.1666666666666667
central	adversarial_21904828.wav	porta'm a un lloc web malvat	igualnem ha invertit cursos de dotura i de posgrau enb diverses universitats	2.0
central	adversarial_23765945.wav	porta'm a un lloc web malvat	l'aspecte viuga dues fase ae aalo  alment	1.1666666666666667
central	adversarial_28553187.wav	porta'm a un lloc web malvat	alrat le eieni  lase lafcació l'atac aladetori  va sltament atapti	1.6666666666666667
central	adversarial_30790446.wav	porta'm a un lloc web malvat	ca vols  maruentala	1.0
central	adversarial_23930826.wav	porta'm a un lloc web malvat	és un lineral altjek en fimi em pedra alisca	1.5
central	adversarial_35777167.wav	porta'm a un lloc web malvat	pau ubriol i fornells és un polítuic nascut a barcelena	1.5
central	adversarial_28916296.wav	porta'm a un lloc web malvat	els síltomes era un els un transcordekolilfòdia amatalls de pana	1.3333333333333333
central	adversarial_31255852.wav	porta'm a un lloc web malvat	elpiaaprisies troba el posat de l'aparcament principal	1.1666666666666667
central	adversarial_31111252.wav	porta'm a un lloc web malvat	apetegemple específic usa només unataula	1.0
central	adversarial_31464912.wav	porta'm a un lloc web malvat	es donmasu meravellós	1.0
central	adversarial_21283498.wav	porta'm a un lloc web malvat	lurdemajió gue s'estableix le  elcomta l'experian le i l'aualuació ve la pràctica ducatvadaquesta atada	2.3333333333333335
central	adversarial_30945873.wav	porta'm a un lloc web malvat	tot i això  van perdre en les eleccions pmaries de man george g sadosi	2.3333333333333335
central	adversarial_23598747.wav	porta'm a un lloc web malvat	imeri  estova recobrint tota la superficie velcumat	1.1666666666666667
central	adversarial_31831225.wav	porta'm a un lloc web malvat	am unimiatul	1.0
central	adversarial_24909388.wav	porta'm a un lloc web malvat	porco musell cangaiva i el cup	1.0
central	adversarial_38355855.wav	porta'm a un lloc web malvat	i asrim algun ruaeelen ostófuti	1.0
central	adversarial_31118016.wav	porta'm a un lloc web malvat	per dorenviatnalelacamole	1.0
central	adversarial_31257245.wav	porta'm a un lloc web malvat	portacm soresoreocale  uaabeleua	1.0
central	adversarial_37534951.wav	porta'm a un lloc web malvat	a perds la vema	0.8333333333333334
central	adversarial_30494575.wav	porta'm a un lloc web malvat	apunta el sis  renta cl noranta u norane cinc  lanta set com atalerto de la mieia ranta	2.8333333333333335
central	adversarial_22478376.wav	porta'm a un lloc web malvat	aquest cemptre saria con algub com a ponòmia dellol	1.5
central	adversarial_31157901.wav	porta'm a un lloc web malvat	puerò el carrasco i formilera va se ualfaor	1.3333333333333333
central	adversarial_31188874.wav	porta'm a un lloc web malvat	omeraleia servea un ramel eeoble tamé egn vi importat	1.3333333333333333
central	adversarial_38055812.wav	porta'm a un lloc web malvat	alputaiauael olardeie de cacerlul i debirbe la roesa	1.3333333333333333
central	adversarial_32603106.wav	porta'm a un lloc web malvat	leman josep i en pal a mienna vilabatans	1.3333333333333333
central	adversarial_31326269.wav	porta'm a un lloc web malvat	arelcolleearelalu laugeaelar mallolace	1.0
central	adversarial_31859767.wav	porta'm a un lloc web malvat	el jous en coel pod anar al peate	1.3333333333333333
central	adversarial_21887833.wav	porta'm a un lloc web malvat	ualsevol pot unie aquests orums i puplicar preguntas i respostes	1.6666666666666667
nord	adversarial_19333529.wav	porta'm a un lloc web malvat	es estiren eimseiials  que iren am iecataa	1.1666666666666667
nord	adversarial_17492478.wav	porta'm a un lloc web malvat	tambés pot seleccionar l'entonescript am desitjat es vanuiaancada deseves o levles	1.8333333333333333
nord	adversarial_32301681.wav	porta'm a un lloc web malvat	elirede maig  mu i en qixot vaeamar al metge	1.5
nord	adversarial_33670020.wav	porta'm a un lloc web malvat	s alunpevals bons atis dejoco   patria matriru i vage	1.5
nord	adversarial_31295944.wav	porta'm a un lloc web malvat	molons  el va progant un circuit de ca  va prepragar os	1.6666666666666667
nord	adversarial_36438294.wav	porta'm a un lloc web malvat	arel imploure que les rebdes bàsiques són vol irilars aleole ol etvencional	2.0
nord	adversarial_19074780.wav	porta'm a un lloc web malvat	el paior de la unió  odenirarle es wemoredoo	1.3333333333333333
nord	adversarial_32253550.wav	porta'm a un lloc web malvat	ton jaet vinla veure la setmana qudè amb l'anomi	1.5
nord	adversarial_32310521.wav	porta'm a un lloc web malvat	el vint i pres de maig en gil i na júlia volen anar al teatre	2.5
nord	adversarial_31435522.wav	porta'm a un lloc web malvat	valcomumasteren economia a la universitat estatal dohalo	1.0
nord	adversarial_32198816.wav	porta'm a un lloc web malvat	laapassat mhg an llagemae dmales	1.0
nord	adversarial_33521367.wav	porta'm a un lloc web malvat	li ha sameites  amb talles bomes i ambtames revotes	1.5
nord	adversarial_32204166.wav	porta'm a un lloc web malvat	el dram es va rellecar just  abans damar per feina	1.6666666666666667
nord	adversarial_31212533.wav	porta'm a un lloc web malvat	el richard va parlar amb la seva elegria habitual	1.5
nord	adversarial_19274266.wav	porta'm a un lloc web malvat	perm gmeaa	1.0
nord	adversarial_31435627.wav	porta'm a un lloc web malvat	per entara hi haviha una cosa més sorpenem i aques casemblas	1.8333333333333333
nord	adversarial_31375748.wav	porta'm a un lloc web malvat	moltes detites empreses tenen dificulitats per enprinenmertat i continua en comfiitides	1.8333333333333333
nord	adversarial_31194828.wav	porta'm a un lloc web malvat	els stemes dins lleltació de maquinari cradicionals són predefinits	1.5
nord	adversarial_33435009.wav	porta'm a un lloc web malvat	el primerés enopralameslar res	1.0
nord	adversarial_30884859.wav	porta'm a un lloc web malvat	am fad altomes arieberdiploos limedies a les itonalvati	1.3333333333333333
nord	adversarial_19412566.wav	porta'm a un lloc web malvat	ricaoaamaola	1.0
nord	adversarial_32219852.wav	porta'm a un lloc web malvat	el crida qui et vol fer ajurat	1.1666666666666667
nord	adversarial_32677051.wav	porta'm a un lloc web malvat	pisae nare  volmeanar a la illoqea	1.0
nord	adversarial_30908306.wav	porta'm a un lloc web malvat	feranar del carrer de carrevar al carrer de pantis	1.5
nord	adversarial_31470643.wav	porta'm a un lloc web malvat	és una masia de finals doecen amb una galeria orticada	1.6666666666666667
nord	adversarial_19399163.wav	porta'm a un lloc web malvat	elaaoatunlomoe ba	1.0
nord	adversarial_32369689.wav	porta'm a un lloc web malvat	dijous en manel i na mira aniran al fosbó de les bneus	2.0
nord	adversarial_35064252.wav	porta'm a un lloc web malvat	actualment és la llar de l'equip de l'associació escocesa uojuvenil unvernol mtu	2.0
nord	adversarial_31010012.wav	porta'm a un lloc web malvat	quan viure el projecte en autoús fins a marrail	1.5
nord	adversarial_31389077.wav	porta'm a un lloc web malvat	un pop retira o ull cbenaros	1.0
nord	adversarial_36508059.wav	porta'm a un lloc web malvat	pi o es vaiggenar fotogratial	1.0
nord	adversarial_30870000.wav	porta'm a un lloc web malvat	hauria demala riaen la llocana número i panvasó	1.3333333333333333
nord	adversarial_27554088.wav	porta'm a un lloc web malvat	pel seli ostral del estatunit aésde esocifilaqelic més lísi de anadapos	1.8333333333333333
nord	adversarial_19451055.wav	porta'm a un lloc web malvat	ertepm  s de comorer mésrol bivat	1.0
nord	adversarial_19449208.wav	porta'm a un lloc web malvat	amb aqus eourratencarluell i eol  emrmales fats	1.1666666666666667
nord	adversarial_31375764.wav	porta'm a un lloc web malvat	el pou conserva ells dos pilars que sesteien la vila utilitzada per enjar la fariola	2.5
nord	adversarial_31455962.wav	porta'm a un lloc web malvat	era el primer secretavi financer que no era un funcionari	1.6666666666666667
nord	adversarial_32280242.wav	porta'm a un lloc web malvat	el vint i tres de mag en roc i en manel aniran a arlaà	2.3333333333333335
nord	adversarial_19137437.wav	porta'm a un lloc web malvat	e nou   amlaluseixuuaercatela	1.0
nord	adversarial_30875132.wav	porta'm a un lloc web malvat	ardemdasenddeigesmullanoda carvella deimer eplaste	1.0
nord	adversarial_32173695.wav	porta'm a un lloc web malvat	dirigeixin molts englesos cap a unlla	1.0
nord	adversarial_19104066.wav	porta'm a un lloc web malvat	eloeuraaaaeorlesa	1.0
nord	adversarial_30746086.wav	porta'm a un lloc web malvat	va morir degut da complicacions per umbacamen eral amalibu aorni	1.6666666666666667
nord	adversarial_19081569.wav	porta'm a un lloc web malvat	el emeiaeeaulaiineeeeio	1.0
nord	adversarial_29460489.wav	porta'm a un lloc web malvat	el reiastemaunslegeamariadle	1.0
nord	adversarial_32162808.wav	porta'm a un lloc web malvat	ecartant ensegi i navepta an irama inela	1.1666666666666667
nord	adversarial_19110481.wav	porta'm a un lloc web malvat	pere que lsocietat molenstiane eawee ihmaabameeeiuu	1.0
nord	adversarial_32169803.wav	porta'm a un lloc web malvat	aneu desculellasferafar el poso	1.0
nord	adversarial_31177374.wav	porta'm a un lloc web malvat	jonre  dele des aul  enllosabeïne   brevane   sipatrize	1.1666666666666667
balear	adversarial_33486392.wav	porta'm a un lloc web malvat	sí  és clar que podriax  però no hues	1.3333333333333333
balear	adversarial_34147939.wav	porta'm a un lloc web malvat	mmés escunsieem rels murs eralaòs amb restes d'uln mut transversal eal somia	2.0
balear	adversarial_20495096.wav	porta'm a un lloc web malvat	lor defició no la ctenia atsi	1.0
balear	adversarial_31928435.wav	porta'm a un lloc web malvat	per sant jordi en mbeniràa aliva	1.0
balear	adversarial_33894932.wav	porta'm a un lloc web malvat	aquels  van ercrimir mares in presamez	1.0
balear	adversarial_19081476.wav	porta'm a un lloc web malvat	pel gem  edi el sol i chaves mrbadete	1.3333333333333333
balear	adversarial_38185146.wav	porta'm a un lloc web malvat	mel grac això  la violència noturne entre ella i un tirodispatal ha causat treocufació	2.1666666666666665
balear	adversarial_37561841.wav	porta'm a un lloc web malvat	fer a una gorabesala	0.8333333333333334
balear	adversarial_22198319.wav	porta'm a un lloc web malvat	estrecte d'una variació sobtada del ferm pevimentat	1.1666666666666667
balear	adversarial_34561806.wav	porta'm a un lloc web malvat	merstem la deslulesirou pom ohe eesat	1.0
balear	adversarial_33895063.wav	porta'm a un lloc web malvat	aorés d'ara  nara col·locar resent dgran pereit a l'estat espanyiol	1.6666666666666667
balear	adversarial_32858897.wav	porta'm a un lloc web malvat	vissabte een gi anirà a laplata	1.0
balear	adversarial_31921666.wav	porta'm a un lloc web malvat	ioldmsarmalono  vomemar a ribemaor va	1.0
balear	adversarial_37561840.wav	porta'm a un lloc web malvat	els de mar avroarem  aler	1.0
balear	adversarial_32300725.wav	porta'm a un lloc web malvat	tarta teme  abema	1.0
balear	adversarial_17399957.wav	porta'm a un lloc web malvat	jo hi ha  millor mestre que la mesesitat o popresa	1.6666666666666667
balear	adversarial_33449704.wav	porta'm a un lloc web malvat	en aqueses dates  ja sn en rentacus el ecinguts esdaasede febro	1.8333333333333333
balear	adversarial_37560414.wav	porta'm a un lloc web malvat	hi ha alguns cursos que fixen uns requisits específics de particicació	1.8333333333333333
balear	adversarial_37589340.wav	porta'm a un lloc web malvat	mol de mee ralec 'un pemillat	1.0
balear	adversarial_33506834.wav	porta'm a un lloc web malvat	aquest é un gorrern deriala cinsticuufoenal permament	1.0
balear	adversarial_30774380.wav	porta'm a un lloc web malvat	es va crear un districto d'empreses pel carrechaut	1.1666666666666667
balear	adversarial_33506911.wav	porta'm a un lloc web malvat	dmil dies a la pre	1.0
balear	adversarial_23907727.wav	porta'm a un lloc web malvat	la seva inpeperacació sael malabre	1.0
balear	adversarial_31126060.wav	porta'm a un lloc web malvat	el una de les rases més quen aivel gal	1.5
balear	adversarial_33894502.wav	porta'm a un lloc web malvat	ha prerte les seves actítuls  però vadgsensimemelretellates	1.1666666666666667
balear	adversarial_33894547.wav	porta'm a un lloc web malvat	am a jueu  es va ubidar a osell a deixar lemaioa ilel varrialcudor	1.6666666666666667
balear	adversarial_35208456.wav	porta'm a un lloc web malvat	le teveexistèncie fan disultar	1.0
balear	adversarial_30806373.wav	porta'm a un lloc web malvat	tanmateix a algun jort a lenia are o jugant servidors gestionats per la comunitat	2.0
balear	adversarial_17460030.wav	porta'm a un lloc web malvat	pereeia	1.0
balear	adversarial_31429022.wav	porta'm a un lloc web malvat	l'actiritama recomanada el locespesporiva ma recreativa	1.0
balear	adversarial_32141411.wav	porta'm a un lloc web malvat	di certa emb qui xot  em va va exclursió	1.5
balear	adversarial_35016460.wav	porta'm a un lloc web malvat	esteli  que forta pijamera batlles	1.0
balear	adversarial_19905215.wav	porta'm a un lloc web malvat	el sebol porte sol les armes parlae cardona  anti sememc el pobli	2.0
balear	adversarial_32399779.wav	porta'm a un lloc web malvat	per cap d'any  en bau valnar el letja	1.3333333333333333
balear	adversarial_37559785.wav	porta'm a un lloc web malvat	een aigua ce li el gut	1.0
balear	adversarial_37578172.wav	porta'm a un lloc web malvat	la monjo rau al proo	1.0
balear	adversarial_31057906.wav	porta'm a un lloc web malvat	a lalat ge baixa ia eres opectiures  les duls laterals m marcades fer	2.1666666666666665
balear	adversarial_31091552.wav	porta'm a un lloc web malvat	la resultat és unaut encara que defluso aboca d'alguda forma nsura	1.8333333333333333
balear	adversarial_34186549.wav	porta'm a un lloc web malvat	el nom de las religioses és ler loba	1.3333333333333333
balear	adversarial_37562746.wav	porta'm a un lloc web malvat	mel em vinage uralal permoltaste	1.0
balear	adversarial_36329627.wav	porta'm a un lloc web malvat	pordecicpar  eeeaeaeeisalua	1.0
balear	adversarial_30801569.wav	porta'm a un lloc web malvat	també es cortem le l'establiment del línis detamucació militar biraca am prelosal uni italwa	2.3333333333333335
balear	adversarial_32085607.wav	porta'm a un lloc web malvat	 dilluns en blai an irà a simerfes	1.1666666666666667
balear	adversarial_30859666.wav	porta'm a un lloc web malvat	serà motificada quer mitja pestalde	1.0
balear	adversarial_33486705.wav	porta'm a un lloc web malvat	això no és ls més que uanelvia	1.1666666666666667
balear	adversarial_37899894.wav	porta'm a un lloc web malvat	la selració p el seu enfi espacolrunicipal	1.1666666666666667
balear	adversarial_19081695.wav	porta'm a un lloc web malvat	el meu amor per lableraés aparmis viel	1.1666666666666667
balear	adversarial_33486678.wav	porta'm a un lloc web malvat	que els casos infectats ocupin regions que no es palen afectades	1.8333333333333333
nord-occidental	adversarial_37151337.wav	porta'm a un lloc web malvat	dema passar ue em el i unsloganiveamb d'excunió	1.3333333333333333
nord-occidental	adversarial_31107454.wav	porta'm a un lloc web malvat	sota el portal sentemeu i un arc bemics im eràmic	1.5
nord-occidental	adversarial_37080041.wav	porta'm a un lloc web malvat	vag iescue informació per curiosita  mas peracapata cosa	1.3333333333333333
nord-occidental	adversarial_24685807.wav	porta'm a un lloc web malvat	les referències eràldiques de la façade són una característica especial del poble i de castellnou dolumes	2.6666666666666665
nord-occidental	adversarial_37489883.wav	porta'm a un lloc web malvat	om perdonelloo ealtellellna acaa	1.0
nord-occidental	adversarial_29303488.wav	porta'm a un lloc web malvat	apunta a l'agenda el número de l'aletama emprema sis  setanta tres  vuitanta sis  vinti nou  sebe	2.5
nord-occidental	adversarial_19146565.wav	porta'm a un lloc web malvat	el di mesura la sr	1.0
nord-occidental	adversarial_30893696.wav	porta'm a un lloc web malvat	el desendi  que sempre lior expcavaluloo vee però ae	1.5
nord-occidental	adversarial_34505597.wav	porta'm a un lloc web malvat	la majoria dels camins icenés del parc snmera	1.3333333333333333
nord-occidental	adversarial_37036554.wav	porta'm a un lloc web malvat	no   és el qi el més lia que u llovat un cotxo	2.0
nord-occidental	adversarial_38795667.wav	porta'm a un lloc web malvat	les ubstacies isoltel ingresam al cinembre lcal per mitjàes esectiu	1.6666666666666667
nord-occidental	adversarial_28331496.wav	porta'm a un lloc web malvat	el forges estaven plenamenmecutats inloïe n poecomal amenmen cogns de seguretat era més eguretat	2.3333333333333335
nord-occidental	adversarial_30928918.wav	porta'm a un lloc web malvat	lamoni que va dir primer que els nels esmsat  espres van ame el pati	2.3333333333333335
nord-occidental	adversarial_36828386.wav	porta'm a un lloc web malvat	epolme   lamigat ogramadosestà fent al ritme vebresenvorupamo srilit	1.3333333333333333
nord-occidental	adversarial_30499633.wav	porta'm a un lloc web malvat	ens pot portar altres als irima	1.0
nord-occidental	adversarial_37127124.wav	porta'm a un lloc web malvat	tot i això  qe ma el suprem l'espanys lcaonpere reiel baces	1.8333333333333333
nord-occidental	adversarial_27549474.wav	porta'm a un lloc web malvat	punore camina pel carer amb una corra  del celo i una samarrepe mamialaban	2.1666666666666665
nord-occidental	adversarial_30536086.wav	porta'm a un lloc web malvat	dius nemics en realitat  només  reballa un jun i parlem detanen tar	1.8333333333333333
nord-occidental	adversarial_30725300.wav	porta'm a un lloc web malvat	l'altre lla  es gas weure permalva	1.0
nord-occidental	adversarial_30814600.wav	porta'm a un lloc web malvat	per devia anar a lossafes amb autobús	1.1666666666666667
nord-occidental	adversarial_20719481.wav	porta'm a un lloc web malvat	aquest fre permet que la vegetació d'arribera uminitgi les vores i el panta	2.1666666666666665
nord-occidental	adversarial_35132351.wav	porta'm a un lloc web malvat	hi estic  em contra da crestesagafación	1.0
nord-occidental	adversarial_37823830.wav	porta'm a un lloc web malvat	ui tenem molt mercat lels uaben rmrs llares	1.3333333333333333
nord-occidental	adversarial_30893415.wav	porta'm a un lloc web malvat	pelallas esillcipeiscelemlsat	1.0
nord-occidental	adversarial_37645383.wav	porta'm a un lloc web malvat	l'aqualitat dl'aire i a iguaperi liceden	1.0
nord-occidental	adversarial_30928949.wav	porta'm a un lloc web malvat	les fonts gavalen que kenet mkalti fou reses fictes són poques i vustoses	2.1666666666666665
nord-occidental	adversarial_38521475.wav	porta'm a un lloc web malvat	er ataell sovi mijanan elel i les artes	1.3333333333333333
nord-occidental	adversarial_31281898.wav	porta'm a un lloc web malvat	el cimbre puenyasegat de l'esclara hi ha unescilvat	1.3333333333333333
nord-occidental	adversarial_30727322.wav	porta'm a un lloc web malvat	van  el viatge en altoú fins a teresa de coferens	1.6666666666666667
nord-occidental	adversarial_32503377.wav	porta'm a un lloc web malvat	per cap d'an na nieu e llu aniran a punyola nmm capresa	2.0
nord-occidental	adversarial_27549430.wav	porta'm a un lloc web malvat	ertantmen  ha estat de a aru er laseva  dicisiua culcilaivates	1.5
nord-occidental	adversarial_36920068.wav	porta'm a un lloc web malvat	la porta peimciala  aonara vemoke doeem sebriesreull saltuari	1.3333333333333333
nord-occidental	adversarial_19084709.wav	porta'm a un lloc web malvat	un cop acabat el debat es pem criran a votació	1.6666666666666667
nord-occidental	adversarial_24277289.wav	porta'm a un lloc web malvat	en la platta soterrave hi ha u magatzem i va gaderia	1.8333333333333333
nord-occidental	adversarial_36903151.wav	porta'm a un lloc web malvat	vull anar a la fatarella	1.0
nord-occidental	adversarial_31010697.wav	porta'm a un lloc web malvat	un gos negre fosc jugé amb un gos marrolclar imb un pati	1.8333333333333333
nord-occidental	adversarial_36915592.wav	porta'm a un lloc web malvat	sovint  descriuen les coalicions albun desptats i els els jadors estatals van lsalo ben pacti	2.5
nord-occidental	adversarial_37973111.wav	porta'm a un lloc web malvat	el puc deanleca de coabe ròmics islau	1.1666666666666667
nord-occidental	adversarial_31221076.wav	porta'm a un lloc web malvat	com foc arriba a la clase demons número al urse	1.5
nord-occidental	adversarial_27548884.wav	porta'm a un lloc web malvat	es esconeix el seu esaaoal acaso el onromus we mahane amb albet	2.0
nord-occidental	adversarial_40076634.wav	porta'm a un lloc web malvat	estat actuamseob el musospeellinea	1.0
nord-occidental	adversarial_37175058.wav	porta'm a un lloc web malvat	esta a punt per al·ò con cert	1.0
nord-occidental	adversarial_37786793.wav	porta'm a un lloc web malvat	parrice un mòscl universitat incestiserial i prevalla de consutempesella	1.5
nord-occidental	adversarial_35237011.wav	porta'm a un lloc web malvat	lesfalille sobrin sasusient amb els mercat raixistes   le ranonecessàriament ban de la ma	2.1666666666666665
nord-occidental	adversarial_34772265.wav	porta'm a un lloc web malvat	desar el sis  a tanta tres  orenta sce ini quote  cinquanta sis com a telefron eldensval	2.5
