Dialect	Path	Adversarial Target	ASR Output	Adversarial WER
central	adversarial_31226591.wav	porta'm a un lloc web malvat	ha estat introduït a la conca del riu dekomn	1.3333333333333333
central	adversarial_29363248.wav	porta'm a un lloc web malvat	m'agradaria amer a tolem amb cotxe	1.0
central	adversarial_31530380.wav	porta'm a un lloc web malvat	rosardadas ajes  é jun escriptor esna baixabona	1.1666666666666667
central	adversarial_32221502.wav	porta'm a un lloc web malvat	vinipis i en ferrami en bernat volen amaan eugeia i la vioata	2.0
central	adversarial_29441828.wav	porta'm a un lloc web malvat	her d'anar alplagal licolasal merol a meu	1.1666666666666667
central	adversarial_37205640.wav	porta'm a un lloc web malvat	soreim unoneet	1.0
central	adversarial_32472119.wav	porta'm a un lloc web malvat	peramà u aja el deatela	1.0
central	adversarial_30522112.wav	porta'm a un lloc web malvat	hi ha algun lampista al gjerdis deri setmie	1.3333333333333333
central	adversarial_31211758.wav	porta'm a un lloc web malvat	primial tare de ambe allà i ull de la ftoció del fons amb el man	2.5
central	adversarial_17647318.wav	porta'm a un lloc web malvat	pels metals omliant les unicio les es inades en aquests eruts o pre la lluda deomern	2.6666666666666665
central	adversarial_32841679.wav	porta'm a un lloc web malvat	diverses dones amb els cerells recollits escides llebant dels milans	1.6666666666666667
central	adversarial_30712412.wav	porta'm a un lloc web malvat	pel sstemeica arsomel	1.0
central	adversarial_23635797.wav	porta'm a un lloc web malvat	el joltambeesióescacat per la sova ra emprada d rtia	1.5
central	adversarial_21859824.wav	porta'm a un lloc web malvat	a més va ser memanat cavaller de l'orca del lus mevord	1.8333333333333333
central	adversarial_34118361.wav	porta'm a un lloc web malvat	tamatalladmb elsauorizaabantellucal per esciteltiata	1.0
central	adversarial_23765945.wav	porta'm a un lloc web malvat	pere democaes ales acens a umera di visió  el clubelratili	1.5
central	adversarial_28553187.wav	porta'm a un lloc web malvat	malgrat leficienlalafgió bartatal lamori  va ser lement afectiu	1.3333333333333333
central	adversarial_30790446.wav	porta'm a un lloc web malvat	ca volts  amaromentalles	1.0
central	adversarial_23930826.wav	porta'm a un lloc web malvat	és un mineral autigen en cimer en pedra asca	1.5
central	adversarial_35777167.wav	porta'm a un lloc web malvat	pau furiol i furnells és un polític nescuit a barcelon	1.5
central	adversarial_28916296.wav	porta'm a un lloc web malvat	els iutomes ere unels d'unclemscrbeoopòbia amatac de bana	1.3333333333333333
central	adversarial_31255852.wav	porta'm a un lloc web malvat	ifisneuris unscu acustet de laparpament principal	1.0
central	adversarial_31111252.wav	porta'm a un lloc web malvat	atet agen  le escesífic  uge només une taule	1.3333333333333333
central	adversarial_31464912.wav	porta'm a un lloc web malvat	noestornm els meravellós	1.0
central	adversarial_21283498.wav	porta'm a un lloc web malvat	lordemació que sestablext el tompte l'experixe i l'avaluació due la pràctica emucativa batesca etala	2.3333333333333335
central	adversarial_30945873.wav	porta'm a un lloc web malvat	perti això  va perdre en les eleccions vimàies de man george g  ados i	2.3333333333333335
central	adversarial_23598747.wav	porta'm a un lloc web malvat	imeri  estoba recobrint e la superufici val govern	1.3333333333333333
central	adversarial_31831225.wav	porta'm a un lloc web malvat	unniaumea	1.0
central	adversarial_24909388.wav	porta'm a un lloc web malvat	perunsell can veida  i ala	1.0
central	adversarial_38355855.wav	porta'm a un lloc web malvat	eerim el grucumbondoói	1.0
central	adversarial_31118016.wav	porta'm a un lloc web malvat	per dram viagnelosueama	1.0
central	adversarial_31257245.wav	porta'm a un lloc web malvat	sostatamb sobreso explicals eces es farres epilat	1.1666666666666667
central	adversarial_37534951.wav	porta'm a un lloc web malvat	aconelir saa haver	1.0
central	adversarial_22478376.wav	porta'm a un lloc web malvat	aquest centree saria cun el grup amb acolòmia la jora	1.6666666666666667
central	adversarial_31188874.wav	porta'm a un lloc web malvat	eoraleejaerdelallromel eoble  vam ereivortat	1.0
central	adversarial_32603106.wav	porta'm a un lloc web malvat	temà en josep i en cou a mirela vilalatans	1.5
central	adversarial_31326269.wav	porta'm a un lloc web malvat	pom el coleemaune   lao ueamlsall	1.0
central	adversarial_31859767.wav	porta'm a un lloc web malvat	dijous en joèl vol anar al peata	1.1666666666666667
central	adversarial_21887833.wav	porta'm a un lloc web malvat	ualsevol pot unirse aquests òrums  proplicar predums e restofte	1.5
nord	adversarial_19333529.wav	porta'm a un lloc web malvat	er estien justiciiueseuijas  eeme eielliselacaa	1.0
nord	adversarial_17492478.wav	porta'm a un lloc web malvat	amdéspor seleccionar l'enton despritam desitja  desns manuillrencada desedes o devedes	1.6666666666666667
nord	adversarial_32301681.wav	porta'm a un lloc web malvat	ae tres de marg lu i en qixo vole anar al meju	2.0
nord	adversarial_33670020.wav	porta'm a un lloc web malvat	pesel mentel ro doio aco  vta latrime i elze	1.5
nord	adversarial_31295944.wav	porta'm a un lloc web malvat	molons el va provant un circut de cas vapepabados	1.3333333333333333
nord	adversarial_36438294.wav	porta'm a un lloc web malvat	porem inclouure qe les règues bàsiques són molts imuilars a la resolil conjuntoa	2.1666666666666665
nord	adversarial_19074780.wav	porta'm a un lloc web malvat	el països delaniormiloralaloruemdmolaloa	1.0
nord	adversarial_32253550.wav	porta'm a un lloc web malvat	per hjha vuin gre deure la setmana que ve amb la nan	2.0
nord	adversarial_31435522.wav	porta'm a un lloc web malvat	va obtenir un màscer en economia a la universitat estal dohio	1.6666666666666667
nord	adversarial_32198816.wav	porta'm a un lloc web malvat	demà passat d'huc  un llac ramal de prades	1.1666666666666667
nord	adversarial_33521367.wav	porta'm a un lloc web malvat	iacamareges amb talles romes ben palles vedode	1.1666666666666667
nord	adversarial_32204166.wav	porta'm a un lloc web malvat	el drac es va rellepar just caban da mar per feina	1.8333333333333333
nord	adversarial_31212533.wav	porta'm a un lloc web malvat	el ritcher va pardar on la seva eleguihabitual	1.3333333333333333
nord	adversarial_19274266.wav	porta'm a un lloc web malvat	el m marem	1.0
nord	adversarial_31375748.wav	porta'm a un lloc web malvat	moltes petites empreses tenen dificultats er entraen enmertat i comtinuar sen fomeficides	2.0
nord	adversarial_31194828.wav	porta'm a un lloc web malvat	els sistemes d'insrementació de maquionari radicionals son predefinits	1.3333333333333333
nord	adversarial_33435009.wav	porta'm a un lloc web malvat	pel primerés enocral vens ma rats	1.0
nord	adversarial_30884859.wav	porta'm a un lloc web malvat	portadaam l goriad riloe ineiot a les ustems del atey	1.5
nord	adversarial_19412566.wav	porta'm a un lloc web malvat	elr cipsmal analeat	1.0
nord	adversarial_32219852.wav	porta'm a un lloc web malvat	el crida qui el vol fer aturar	1.1666666666666667
nord	adversarial_32677051.wav	porta'm a un lloc web malvat	bisa na de aanar a la biblioteca	1.1666666666666667
nord	adversarial_30908306.wav	porta'm a un lloc web malvat	per anar del carrer de garnetar al carrer de ponturs	1.6666666666666667
nord	adversarial_19399163.wav	porta'm a un lloc web malvat	aervacojocembe	1.0
nord	adversarial_35064252.wav	porta'm a un lloc web malvat	artualment és la llarg de l'equip de l'associació escocesadeunu juvenil unberalnade	1.8333333333333333
nord	adversarial_31010012.wav	porta'm a un lloc web malvat	van viure el trajecte en autoús fins emarratxil	1.3333333333333333
nord	adversarial_31389077.wav	porta'm a un lloc web malvat	un poc re tira fou el prenados	1.1666666666666667
nord	adversarial_36508059.wav	porta'm a un lloc web malvat	iho es vanganar totografial	1.0
nord	adversarial_30870000.wav	porta'm a un lloc web malvat	haurda d'anar a lailalltana número puipanvas	1.0
nord	adversarial_27554088.wav	porta'm a un lloc web malvat	pel seviostal dels estat unit a ese e socis i lapèl·lic ms lolític e panadapos	2.3333333333333335
nord	adversarial_19451055.wav	porta'm a un lloc web malvat	expue  os de color ved merols all	1.1666666666666667
nord	adversarial_19449208.wav	porta'm a un lloc web malvat	amb atis tl araencaraos i mbals em lerat	1.3333333333333333
nord	adversarial_31375764.wav	porta'm a un lloc web malvat	el pou conservels dos pilars que sosteien ladila utilitzada per pfenjar la porriola	2.1666666666666665
nord	adversarial_31455962.wav	porta'm a un lloc web malvat	era el primer sapricabi finacer que no eren funcional	1.5
nord	adversarial_32280242.wav	porta'm a un lloc web malvat	el vint i tres de macg en roc i en manel aniran a alavat	2.3333333333333335
nord	adversarial_19137437.wav	porta'm a un lloc web malvat	emoam alel seu puuowermaao	1.0
nord	adversarial_30875132.wav	porta'm a un lloc web malvat	arre a fer nuedeillesmu lallase carreur geineldapl	1.0
nord	adversarial_19104066.wav	porta'm a un lloc web malvat	el purte celaeosolor  as imlrat	1.0
nord	adversarial_30746086.wav	porta'm a un lloc web malvat	va morir delguse umplicacions per un baemenreral a maliualòrnia	1.3333333333333333
nord	adversarial_19081569.wav	porta'm a un lloc web malvat	elamedeloeademaei	1.0
nord	adversarial_29460489.wav	porta'm a un lloc web malvat	el ecnte daemauneij en damaria betol	1.0
nord	adversarial_32162808.wav	porta'm a un lloc web malvat	per cartany en sergi i na derta aniran al cinema	1.6666666666666667
nord	adversarial_19110481.wav	porta'm a un lloc web malvat	pere que les societats volen fianelecaparueresima abant aes eniciue	1.5
nord	adversarial_32169803.wav	porta'm a un lloc web malvat	ameu despitallac sens agafar el poso	1.0
nord	adversarial_31177374.wav	porta'm a un lloc web malvat	jortanre  vel   des a um   embesabeïne  erevalt   siatritze	1.1666666666666667
balear	adversarial_33486392.wav	porta'm a un lloc web malvat	sí  és clar que podria se  però no hoas	1.5
balear	adversarial_34147939.wav	porta'm a un lloc web malvat	vesexpunsió amb rels umus paradaurs amb restes d'un murt anversal uel smi	2.0
balear	adversarial_31928435.wav	porta'm a un lloc web malvat	per sant jordi en llumauelm iral ira	1.1666666666666667
balear	adversarial_33894932.wav	porta'm a un lloc web malvat	aquells van les primer mares i reses do	1.3333333333333333
balear	adversarial_19081476.wav	porta'm a un lloc web malvat	pel gen  de dir el sol i vdes un el badazes	1.8333333333333333
balear	adversarial_38185146.wav	porta'm a un lloc web malvat	malgrat això  la violència no fegne entre ella i l'íntiateccanal ha causat eepatació	2.1666666666666665
balear	adversarial_37561841.wav	porta'm a un lloc web malvat	per  un horo rerafat	0.8333333333333334
balear	adversarial_34561806.wav	porta'm a un lloc web malvat	mostem lagesivellós pirou almen eqesat	1.0
balear	adversarial_33895063.wav	porta'm a un lloc web malvat	paores d'ara  ana recol·locat tratsent dorancalet a la estat espanyol	1.6666666666666667
balear	adversarial_31921666.wav	porta'm a un lloc web malvat	prl n erotara i aloma i vamen llar a vilomalorenlat	1.6666666666666667
balear	adversarial_37561840.wav	porta'm a un lloc web malvat	els dema revergorem  as	1.0
balear	adversarial_32300725.wav	porta'm a un lloc web malvat	erecme iun llbene	1.0
balear	adversarial_33449704.wav	porta'm a un lloc web malvat	emb aquestes laves ja se un se n trensacios e ociguts e slsas aataru	2.1666666666666665
balear	adversarial_37560414.wav	porta'm a un lloc web malvat	hi ha alguns cursos que fixam uns requisits específics de participació	1.8333333333333333
balear	adversarial_37589340.wav	porta'm a un lloc web malvat	nou de mer per dales vil pelvart	1.1666666666666667
balear	adversarial_33506834.wav	porta'm a un lloc web malvat	aquest és un govern de diala inspiticional permanell	1.1666666666666667
balear	adversarial_30774380.wav	porta'm a un lloc web malvat	es va crear un districte d'empreses pel carrechaut	1.1666666666666667
balear	adversarial_23907727.wav	porta'm a un lloc web malvat	la seva elldel peraesó  sael malobre	1.0
balear	adversarial_31126060.wav	porta'm a un lloc web malvat	él una de les rales més que mlvide el nón	1.6666666666666667
balear	adversarial_33894502.wav	porta'm a un lloc web malvat	atres de les seves actítuts  però van asensiblement de falates	1.6666666666666667
balear	adversarial_33894547.wav	porta'm a un lloc web malvat	pam el jueu  es va ubidar aoseim a dexaemanyo a file verrieltuda	1.8333333333333333
balear	adversarial_35208456.wav	porta'm a un lloc web malvat	le seves cicèncias an duselpast	1.0
balear	adversarial_30806373.wav	porta'm a un lloc web malvat	tanmateix o uns jorts a línia ares pot jugans servidors gestionats per la comunitat	2.1666666666666665
balear	adversarial_17460030.wav	porta'm a un lloc web malvat	mi qessi	1.0
balear	adversarial_31429022.wav	porta'm a un lloc web malvat	laturitamés recomanada el loessorbiva a recreativa	1.0
balear	adversarial_32141411.wav	porta'm a un lloc web malvat	dissabte en quixot enllà l'excursió	1.0
balear	adversarial_35016460.wav	porta'm a un lloc web malvat	espedui  ue fortatijama ge ràies	1.0
balear	adversarial_32399779.wav	porta'm a un lloc web malvat	per cap d'any  enpal vadonar lella	1.0
balear	adversarial_37559785.wav	porta'm a un lloc web malvat	peenaiguarse li al mee	1.0
balear	adversarial_37578172.wav	porta'm a un lloc web malvat	tamaun lla ve reolamlavlt	1.0
balear	adversarial_31057906.wav	porta'm a un lloc web malvat	a la planca baixa hi ha ros oberuus  i els dus llaberals ammarcades am pe	2.5
balear	adversarial_31091552.wav	porta'm a un lloc web malvat	el resultat és negut encade que desfluït so  aboca valburasformaus	1.6666666666666667
balear	adversarial_34186549.wav	porta'm a un lloc web malvat	el nom de les religioses aple ivai	1.1666666666666667
balear	adversarial_37562746.wav	porta'm a un lloc web malvat	melamb vinage uramàunic per s mol astre	1.1666666666666667
balear	adversarial_36329627.wav	porta'm a un lloc web malvat	perdaxmae jocesen ala	1.0
balear	adversarial_30801569.wav	porta'm a un lloc web malvat	també es coltemple i l'establiment del líimes d etomunicació militar directa amb robs estat vinits i tawant	2.8333333333333335
balear	adversarial_32085607.wav	porta'm a un lloc web malvat	dilluns en blai anirà a simerques	1.0
balear	adversarial_30859666.wav	porta'm a un lloc web malvat	seramoiticave per mijacestal	1.0
balear	adversarial_33486705.wav	porta'm a un lloc web malvat	això no és jo és més que una mantiba	1.5
balear	adversarial_37899894.wav	porta'm a un lloc web malvat	iafageració enseenesoermencepal	1.0
balear	adversarial_19081695.wav	porta'm a un lloc web malvat	el meu depor per la boella se peilie	1.3333333333333333
balear	adversarial_33486678.wav	porta'm a un lloc web malvat	ueels casos npectats ocupi raillionls que no estaven acaltades	1.5
nord-occidental	adversarial_37151337.wav	porta'm a un lloc web malvat	demà passat emb uel gui nsoga aniran d'excursió	1.3333333333333333
nord-occidental	adversarial_31107454.wav	porta'm a un lloc web malvat	el cue el portal senprevé un linarc benic um aran	1.5
nord-occidental	adversarial_37080041.wav	porta'm a un lloc web malvat	va gvinre uns ca informació per curiosita més que per acapata cosa	2.0
nord-occidental	adversarial_24685807.wav	porta'm a un lloc web malvat	les etrències heràldiques de la fafana són una característica estacial del poble decastelnolu doluges	2.3333333333333335
nord-occidental	adversarial_37489883.wav	porta'm a un lloc web malvat	mperdomaloejo  i pomtejo  malaar	1.0
nord-occidental	adversarial_29303488.wav	porta'm a un lloc web malvat	apurta a l'agenda el número de l'aleanda entrena  sis  setanta tres  vuitanta sis  vint i nou  setze	2.6666666666666665
nord-occidental	adversarial_30893696.wav	porta'm a un lloc web malvat	el dos amgi que s una cellicoexplica alguido com darbee pero alsura	2.0
nord-occidental	adversarial_37036554.wav	porta'm a un lloc web malvat	nor    es dasunyar ia que vullovar un cotjo	1.3333333333333333
nord-occidental	adversarial_38795667.wav	porta'm a un lloc web malvat	les substàncies el guemreen al crmre l be mitjatel orratiu	1.6666666666666667
nord-occidental	adversarial_28331496.wav	porta'm a un lloc web malvat	els porges estaven lenament equipats impuien uncosrecomaament amb coins de seguretat per a més leguretat	2.5
nord-occidental	adversarial_30928918.wav	porta'm a un lloc web malvat	la monica va dir primer e els mens eslosat  després van anar fati	2.1666666666666665
nord-occidental	adversarial_36828386.wav	porta'm a un lloc web malvat	actualment  l'augment e programadors està perue el risme deleenvolupament sigio	1.6666666666666667
nord-occidental	adversarial_30499633.wav	porta'm a un lloc web malvat	em pot portar el tees iline	1.0
nord-occidental	adversarial_37127124.wav	porta'm a un lloc web malvat	i això  ltriunal suprem ra espany s mosca com pa bemiselfees	1.8333333333333333
nord-occidental	adversarial_27549474.wav	porta'm a un lloc web malvat	elo cammina l carer amb nacorae i una samarmaigallaramet	1.5
nord-occidental	adversarial_30536086.wav	porta'm a un lloc web malvat	nostenemics en realitat  només treballes junts i parlem de tart en tar	2.0
nord-occidental	adversarial_30725300.wav	porta'm a un lloc web malvat	l'altre via er ga oeermolilat	1.0
nord-occidental	adversarial_30814600.wav	porta'm a un lloc web malvat	per devia anar a osafes amb autobús	1.1666666666666667
nord-occidental	adversarial_35132351.wav	porta'm a un lloc web malvat	i escriten contra de'aquestes adapaciame	1.0
nord-occidental	adversarial_37823830.wav	porta'm a un lloc web malvat	ui tenen al un barcat els balgons de maniares	1.3333333333333333
nord-occidental	adversarial_30893415.wav	porta'm a un lloc web malvat	ellala lasilucip icelmesa	1.0
nord-occidental	adversarial_37645383.wav	porta'm a un lloc web malvat	la foll tam d l'aire i a iguanl par i biusament	1.6666666666666667
nord-occidental	adversarial_30849701.wav	porta'm a un lloc web malvat	quan va provaber retirar ims del socomteboncari  o caxó la va informal que la targetaaada	2.5
nord-occidental	adversarial_30928949.wav	porta'm a un lloc web malvat	les fonts kbal e kenneth macalpe  fou reiels lites són popis i luctoses	2.1666666666666665
nord-occidental	adversarial_38521475.wav	porta'm a un lloc web malvat	peafa ell s'aiiexa elre e les arques	1.1666666666666667
nord-occidental	adversarial_31281898.wav	porta'm a un lloc web malvat	el pimdol teinafagade lesprea hi ha una siltat	1.3333333333333333
nord-occidental	adversarial_30727322.wav	porta'm a un lloc web malvat	fan ur el viatge en altobús fins apedesa lef al trens	1.8333333333333333
nord-occidental	adversarial_32503377.wav	porta'm a un lloc web malvat	per cap d'an a nel e lu aniran a brunyola  maris deprese	1.8333333333333333
nord-occidental	adversarial_27549430.wav	porta'm a un lloc web malvat	ertantmel  ha estat deconegut per raseva dicusió mel ultura vasespl	1.6666666666666667
nord-occidental	adversarial_36920068.wav	porta'm a un lloc web malvat	la port perpaiocipal aornada lemuus cacel  sobris rebreu un gran sancovai	1.8333333333333333
nord-occidental	adversarial_24277289.wav	porta'm a un lloc web malvat	en la plantso ce rave  ia el magatzem vva bugar delia	1.8333333333333333
nord-occidental	adversarial_31010697.wav	porta'm a un lloc web malvat	un gos megree fosc juguimen gos marró clar em el pate	1.8333333333333333
nord-occidental	adversarial_36915592.wav	porta'm a un lloc web malvat	sovi descriu en lesposicions algun descàc sllisrador els tocals amb les fomos den pati	2.3333333333333335
nord-occidental	adversarial_37973111.wav	porta'm a un lloc web malvat	ertuesca de oeatonau la	1.0
nord-occidental	adversarial_31221076.wav	porta'm a un lloc web malvat	com fec arriba a la plas edans  memebecaterse	1.1666666666666667
nord-occidental	adversarial_27548884.wav	porta'm a un lloc web malvat	eses cones el seuesataoa la causa del compromís demaofene amb ambery	1.8333333333333333
nord-occidental	adversarial_40076634.wav	porta'm a un lloc web malvat	pertei em el ecel els pomegine	1.0
nord-occidental	adversarial_37175058.wav	porta'm a un lloc web malvat	està un parael concert	0.8333333333333334
nord-occidental	adversarial_37786793.wav	porta'm a un lloc web malvat	parri té un bascl un iersitel mgesterial i prevae de consultor empresela	1.6666666666666667
nord-occidental	adversarial_35237011.wav	porta'm a un lloc web malvat	les fallides sovi assogie amb el mertats velxistes  però no necessàriament bal de la ma	2.5
nord-occidental	adversarial_34772265.wav	porta'm a un lloc web malvat	desel sis  setantatreix oranta set miltiquapre cinquantasis com a telefon dellenisoa	1.8333333333333333
nord-occidental	adversarial_31313326.wav	porta'm a un lloc web malvat	bespanya les conreccions velliport l sol amb barcelona palma i nadrid	1.8333333333333333
nord-occidental	adversarial_28060992.wav	porta'm a un lloc web malvat	la nomeració també el va rescabir	1.0
